row_idx,question,sol1,sol2,sol3,sol4,gold_label_idx,pred_text,pred_label_idx,correct
2145,ما الصحيح من ما يلي حول الحد الأدنى للأسعار؟,يتم استخدامه لتصحيح سياسة الحكومة.,يتم استخدامه عندما يكون سعر التوازن مرتفعًا جدًا.,سيتم تحديده فوق سعر التوازن.,سيتم تحديده تحت سعر التوازن.,2,د,3,0
4960,الزواج يبدو أنه في تراجع بسبب:,انخفاض نسبة الأشخاص الذين يعيشون بمفردهم ليصل إلى 29%,العديد من الناس يعيشون معًا في علاقات طويلة المدى,الارتفاع المستمر لنسبة الزيجات الثانية يعوض عن انخفاض الزيجات الأولى,كل ما سبق,1,د,3,0
4168,كم عدد النجوم على علم أمريكا؟,13,48,50,51,2,ج,2,1
9160,ما هو العامل الأكثر أهمية في تصنيف الفيروسات؟,هندسة الفيروس,كم عدد البروتينات التي يحتوي عليها الفيروس,المرض الذي يسببه الفيروس,الكيمياء للحمض النووي الريبوزي والديوكسي ريبوزي,3,ج,2,0
5811,التجفاف الهايبرناتريمي هو:,تناول الماء أقل مما يحتاجه الجسم للحفاظ على التوازن.,تناول الماء أكثر مما يحتاجه الجسم للحفاظ على التوازن.,فقدان حجم الدم بسبب الصدمات أو الحروق.,فقدان حجم الدم بسبب الجراحة.,0,ب,1,0
8722,يتم استخدام عدسة محدبة ذات بعد بؤري f = 0.2 م لفحص عملة صغيرة تقع على طاولة. خلال الفحص، يُحافظ على بُعد 0.3 م بين العدسة والعملة وتتحرك العدسة ببطء إلى بعد 0.1 م فوق العملة. خلال هذه العملية، ماذا يحدث لصورة العملة؟,يزداد حجم الصورة باستمرار.,ينقص حجم الصورة باستمرار.,ينخفض حجم الصورة في البداية ثم يزداد بعد ذلك.,تنعكس الصورة.,3,ج,2,0
5888,"عيّن الرئيس وفدًا لإجراء مفاوضات مع ممثلين عن حكومة أجنبية لدراسة مشكلة منع انقراض بعض أنواع الأرانب. وكان هدف الوفد مزدوجًا: دراسة المشكلة، ووضع لائحة تنظيمية في اتفاق ثنائي تحمي الأنواع المهددة بالانقراض وتوفر لجنة دائمة لمراقبة تنفيذ اللائحة المقترحة. بعد جمع النتائج وصياغة اللوائح اللازمة، دخل الرئيس وزعيم الحكومة الأجنبية في معاهدة لتشكيل لجنة دائمة للإشراف على المشكلة ومنحها السلطات اللازمة للتنفيذ. قد يتم إعلان الأمر عند إقرار قانون من قبل أحد المجالس التشريعية يتضمن ""أن أي صياد أرانب مرخص في الولاية والمناطق المحيطة بها يمكنه زيادة عدد صيده الشهري من 10 إلى 15 في كل من الأشهر المحددة في موسم الصي الرسمي من الأول من أكتوبر حتى الأخير من فبراير."" إذا تم تحدي الأمر، فمن المرجح أن يتم إعلان قانون إقرار اللائحة السابقة",دستوريًا، لأن تنظيم الصيد داخل نطاق العمل الحكومي.,دستوريًا، لأن إقرار ذلك يدخل في السلطات المحتفظ بها في التعديل العاشر.,غير دستوري، لأنه ينتهك بند التجارة.,غير دستوري، لأن جميع المعاهدات هي القانون الأعلى في الأرض.,3,ج,2,0
3151,يُقال إن الأشخاص الذين يعتقدون بأن آرائهم السياسية مهمة، بأن الحكومة ستحترم هذه الآراء، و بأن آرائهم يمكن أن تؤثر على الشؤون السياسية لديهم شعور قوي بـ,الانتماء السياسي,الاغتراب السياسي,الولاء السياسي,فعالية العمل السياسي,3,د,3,1
10483,إذا كنت ترغب في العثور على التوزيع العالمي للفحم ، يمكنك استخدام,خريطة مرجعية.,خريطة وعلية.,خريطة موضوعية.,خريطة موقع.,2,ج,2,1
10642,ما هي اللغة الرسمية لهولندا؟,الدنماركية,السويدية,الألمانية,الهولندية,3,د,3,1
11112,ما هو مقدار انخفاض استهلاك الوقود للسيارة في الطريق السريع في حالة هطول الأمطار الغزيرة؟,حوالي 0.1٪,حوالي 2٪,حوالي 10٪,حوالي 50٪,2,ج,2,1
420,عالِمة تستخدم الإلكترودات لتحفيز مجموعة من العصبونات في الغدة الوَرِيدِيَّة وتسجل تغيرات جمَّاعية في بِطانَةَ الغشاء الخلوي لهذه العصبونات. تلاحظ العالِمة ارتفاعًا حادًا في بِطانَةَ الغشاء الخلوي عند الحفز لأول مرة، بفرق 100 مللي فولت. وعندما تحاول تحفيزًا آخر على الفور بعد الأول، لا تكون هناك أي استجابة. مع ذلك، عندما تزيد من الشحن الكهربائي المُسْتَخدَم في الصدمة الثانية، تلاحظ استجابة مماثلة للأولى. في أي فترة زمنية من التحفيز يمكن توصيف الصدمة الثانية بالنسبة إلى بِطانَةَ الغشاء الخلوي؟,الاستحداث الشبيه بالقطع,عودة بِطانَةَ الغشاء الخلوي إلى نَفَسِ القيمة الأولى,انخفاض بِطانَةَ الغشاء الخلوي تحت المنعطف القصير,الجهد الكهربائي الافتراضي للخلية,2,أ,0,0
963,لأي من هاتين الحالتين يفعل الشخصية الرئيسية (التي تستخدم I/me/my) شيئًا خاطئًا أخلاقيًا بوضوح، وفقًا للمعايير الأخلاقية العادية في الولايات المتحدة لعام 2020؟ الحالة رقم 1 | قطعت إطارات جاري قبل النوم. الحالة رقم 2 | أقنعت زوجتي بأننا يجب أن نبيع سيارتنا.,غير صحيح، غير صحيح,غير صحيح، غير خاطئ,غير خاطئ، غير صحيح,غير خاطئ، غير خاطئ,1,أ,0,0
4335,تتسبب إدراج أكثر من مدعاة في اقتراح واحد في أي من النقائص التالية؟,السؤال المعقد,الاستنتاج من الجهل,اقتراح مركب,تمديد,2,ج,2,1
9762,من بين أنواع البيانات التالية، ما هو النوع الذي ينطوي على عد الحوادث الملاحظة خلال فترة زمنية محددة؟,تسجيل المدة,تسجيل التأخير,تسجيل الأحداث,تسجيل الفواصل الزمنية الكاملة,2,ج,2,1
10898,في دراسة حول تأثير الموسيقى على إنتاجية العاملين، تم إخبار الموظفين بأن نوعًا مختلفًا من الموسيقى الخلفية سيتم تشغيله كل يوم وسيتم تدوين المخرجات الإنتاجية المقابلة. كل تغيير في الموسيقى أدى إلى زيادة في الإنتاجية. هذا هو مثال على,تأثير وحدة المعالجة.,تأثير الدواء وهمي.,تأثير مجموعة مرجعية.,خطأ عينة.,1,ب,1,1
10199,ما هي شركة الإنترنت التي تعرف باسم AOL؟,أمريكا فوق الخطوط,أمريكا اونلاين,الأمريكيون على الروابط,الأمريكيون على LOR,1,ب,1,1
4466,أراد مقاول تركيب أنظمة أمان في سلسلة من المنازل التي كان يبنيها. تواصل مع عدة شركات وطلب منهم تقديم عروض أسعار للعملية التركيب. قررت شركة إنذار تقديم عرضًا، وبدورها، طلبت عروضًا من العديد من الموردين لجهاز إنذار السرقة الذي كانت تخطط لاستخدامه إذا تم توجيه العمل إليها. قدم أحد الموردين عرضًا إلى شركة الإنذار واستخدمت هذا العرض في حساب العرض الذي كانت تجهزه للمقاول. في الأول من سبتمبر، أرسلت شركة الإنذار عرضها إلى المقاول، حيث اقترحت تركيب أنظمة الأمن مقابل 100000 دولار. في التاسع من سبتمبر، أخطر المورد شركة الإنذار بأنه لن يكون قادرًا على توفير أي أنظمة إنذار السرقة لهم. في الحادي عشر من سبتمبر، أرسل المقاول فاكسًا يقبل فيه العرض المقدم من شركة الإنذار بتركيب أنظمة الأمن مقابل 100000 دولار. اضطرت شركة الإنذار إلى دفع 10000 دولار إلى مورد آخر أعلى من السعر الذي عرضه المورد لجهاز إنذار السرقة. نتيجة لذلك، أخبرت شركة الإنذار المقاول بأن على سعر العمل أن يتم زيادة قيمته بمقدار 10،000 دولار. رد المقاول أنه سيلتزم بالسعر المتفق عليه في الأول والبالغ قيمته 100،000 دولار. قامت شركة الإنذار بتركيب أنظمة الأمن، ولكن المقاول لم يدفع لهم أي شيء حتى الآن. في دعوى تقدم بها شركة الإنذار ضد المقاول بسبب الخدمات المقدمة، فسوف تكون شركة الإنذار قادرة على استرداد,100000 دولار، لأنها قيمة العقد المبرم بينهم.,110000 دولار بسبب وقوع تغيير غير متوقع في الظروف بعد الاتفاق بين الطرفين لإبرام العقد.,فقط في حالة تطبيق مبدأ الحصول على الأجرة العادلة للخدمات المقدمة، بسبب مبدأ إحباط التجارة.,فقط في حالة تطبيق مبدأ الحصول على الأجرة العادلة للخدمات المقدمة، بسبب اتخاذ شركة الإنذار قرارًا بعدم الالتزام بالعقد مع المقاول والمطالبة بزيادة السعر إلى 110000 دولار.,0,ب,1,0
